,1,2,3,4,5
8723,1.0,1.0,,,
8724,4.0,1.0,,,
8725,4.0,6.0,,,
8726,1.0,3.0,,,
8727,5.0,1.0,,,
8728,1.0,2.0,,,
8729,3.0,1.0,,,
8730,2.0,5.0,,,
8731,1.0,1.0,,,
8732,1.0,2.0,,,
8733,4.0,1.0,,,
8734,8.0,1.0,,,
8735,1.0,2.0,,,
8736,2.0,1.0,,,
8737,1.0,62.0,,,
8738,9.0,16.0,,,
8739,1.0,1.0,,,
8740,8.0,44.0,,,
8741,1.0,1.0,,,
8742,2.0,55.0,,,
8743,1.0,1.0,,,
8744,3.0,20.0,,,
8745,1.0,1.0,,,
8746,6.0,8.0,,,
8747,1.0,1.0,,,
8748,1.0,1.0,,,
8749,1.0,4.0,,,
8750,2.0,18.0,,,
8751,1.0,4.0,,,
8752,1.0,1.0,,,
8753,1.0,1.0,,,
8754,7.0,1.0,,,
8755,2.0,15.0,,,
8756,1.0,7.0,,,
8757,1.0,4.0,,,
8758,2.0,3.0,,,
8759,7.0,1.0,,,
8760,2.0,5.0,,,
8761,1.0,1.0,,,
8762,1.0,2.0,,,
8763,24.0,4.0,,,
8764,4.0,1.0,,,
8765,2.0,2.0,,,
8766,1.0,3.0,,,
8767,4.0,70.0,,,
8768,1.0,1.0,,,
8769,1.0,5.0,,,
8770,3.0,5.0,,,
8771,3.0,1.0,,,
8772,10.0,1.0,,,
8773,19.0,2.0,,,
8774,1.0,1.0,,,
8775,1.0,4.0,,,
8776,4.0,3.0,,,
8777,5.0,2.0,,,
8778,2.0,1.0,,,
8779,1.0,6.0,,,
8780,1.0,4.0,,,
8781,2.0,2.0,,,
8782,1.0,1.0,,,
8783,1.0,1.0,,,
8784,1.0,1.0,,,
8785,1.0,3.0,,,
8786,2.0,2.0,,,
8787,3.0,1.0,,,
8788,1.0,8.0,,,
8789,43.0,1.0,,,
8790,6.0,1.0,,,
8791,1.0,1.0,,,
8792,5.0,12.0,,,
8793,4.0,22.0,,,
8794,1.0,1.0,,,
8795,1.0,3.0,,,
8796,2.0,1.0,,,
8797,2.0,1.0,,,
8798,59.0,4.0,,,
8799,1.0,8.0,,,
8800,1.0,1.0,,,
8801,5.0,6.0,,,
8802,1.0,1.0,,,
8803,1.0,1.0,,,
8804,1.0,31.0,,,
8805,1.0,1.0,,,
8806,1.0,15.0,,,
8807,2.0,1.0,,,
8808,8.0,1.0,,,
8809,6.0,2.0,,,
8810,17.0,5.0,,,
8811,2.0,2.0,,,
8812,4.0,1.0,,,
8813,7.0,1.0,,,
8814,6.0,1.0,,,
8815,1.0,1.0,,,
8816,1.0,2.0,,,
8817,5.0,6.0,,,
8818,6.0,2.0,,,
8819,1.0,1.0,,,
8820,16.0,1.0,,,
8821,1.0,2.0,,,
8822,4.0,1.0,,,
8823,18.0,1.0,,,
8824,32.0,3.0,,,
8825,1.0,2.0,,,
8826,1.0,1.0,,,
8827,6.0,4.0,,,
8828,7.0,1.0,,,
8829,1.0,7.0,,,
8830,3.0,1.0,,,
8831,2.0,2.0,,,
8832,1.0,1.0,,,
8833,3.0,2.0,,,
8834,4.0,2.0,,,
8835,1.0,43.0,,,
8836,1.0,3.0,,,
8837,7.0,2.0,,,
8838,45.0,1.0,,,
8839,18.0,10.0,,,
8840,1.0,1.0,,,
8841,4.0,9.0,,,
8842,6.0,1.0,,,
8843,11.0,1.0,,,
8844,1.0,1.0,,,
8845,1.0,1.0,,,
8846,1.0,61.0,,,
8847,5.0,2.0,,,
8848,1.0,17.0,,,
8849,5.0,2.0,,,
8850,18.0,7.0,,,
8851,2.0,1.0,,,
8852,2.0,1.0,,,
8853,1.0,2.0,,,
8854,1.0,1.0,,,
8855,1.0,1.0,,,
8856,1.0,1.0,,,
8857,2.0,5.0,,,
8858,1.0,17.0,,,
8859,7.0,34.0,,,
8860,1.0,3.0,,,
8861,1.0,1.0,,,
8862,1.0,1.0,,,
8863,1.0,1.0,,,
8864,2.0,1.0,,,
8865,50.0,8.0,,,
8866,1.0,46.0,,,
8867,2.0,1.0,,,
8868,1.0,4.0,,,
8869,10.0,1.0,,,
8870,1.0,9.0,,,
8871,4.0,26.0,,,
8872,3.0,1.0,,,
8873,2.0,5.0,,,
8874,4.0,1.0,,,
8875,4.0,1.0,,,
8876,1.0,6.0,,,
8877,1.0,1.0,,,
8878,5.0,1.0,,,
8879,1.0,9.0,,,
8880,1.0,1.0,,,
8881,7.0,1.0,,,
8882,14.0,4.0,,,
8883,1.0,6.0,,,
8884,1.0,2.0,,,
8885,1.0,1.0,,,
8886,2.0,4.0,,,
8887,3.0,1.0,,,
8888,1.0,2.0,,,
8889,20.0,1.0,,,
8890,1.0,7.0,,,
8891,56.0,2.0,,,
8892,1.0,2.0,,,
8893,1.0,5.0,,,
8894,1.0,3.0,,,
8895,1.0,11.0,,,
8896,3.0,1.0,,,
8897,1.0,18.0,,,
8898,1.0,1.0,,,
8899,1.0,23.0,,,
8900,2.0,1.0,,,
8901,9.0,1.0,,,
8902,1.0,1.0,,,
8903,1.0,9.0,,,
8904,1.0,21.0,,,
8905,2.0,1.0,,,
8906,1.0,5.0,,,
8907,1.0,1.0,,,
8908,1.0,1.0,,,
8909,1.0,2.0,,,
8910,1.0,1.0,,,
8911,18.0,3.0,,,
8912,1.0,1.0,,,
8913,1.0,1.0,,,
8914,1.0,1.0,,,
8915,1.0,1.0,,,
8916,1.0,46.0,,,
8917,3.0,1.0,,,
8918,1.0,1.0,,,
8919,1.0,1.0,,,
8920,18.0,1.0,,,
8921,1.0,2.0,,,
8922,2.0,3.0,,,
8923,18.0,1.0,,,
8924,1.0,2.0,,,
8925,2.0,10.0,,,
8926,1.0,1.0,,,
8927,2.0,1.0,,,
8928,1.0,1.0,,,
8929,2.0,12.0,,,
8930,2.0,16.0,,,
8931,1.0,6.0,,,
8932,2.0,1.0,,,
8933,4.0,1.0,,,
8934,2.0,1.0,,,
8935,10.0,36.0,,,
8936,1.0,3.0,,,
8937,5.0,9.0,,,
8938,1.0,4.0,,,
8939,1.0,1.0,,,
8940,23.0,1.0,,,
8941,7.0,1.0,,,
8942,1.0,1.0,,,
8943,2.0,7.0,,,
8944,1.0,4.0,,,
8945,1.0,10.0,,,
8946,1.0,1.0,,,
8947,1.0,1.0,,,
8948,5.0,1.0,,,
8949,1.0,4.0,,,
8950,1.0,1.0,,,
8951,1.0,2.0,,,
8952,20.0,2.0,,,
8953,2.0,2.0,,,
8954,9.0,1.0,,,
8955,2.0,3.0,,,
8956,1.0,1.0,,,
8957,1.0,7.0,,,
8958,1.0,1.0,,,
8959,1.0,1.0,,,
8960,1.0,1.0,,,
8961,91.0,1.0,,,
8962,1.0,1.0,,,
8963,1.0,1.0,,,
8964,13.0,1.0,,,
8965,1.0,1.0,,,
8966,1.0,1.0,,,
8967,1.0,3.0,,,
8968,1.0,1.0,,,
8969,3.0,1.0,,,
8970,3.0,10.0,,,
8971,1.0,1.0,,,
8972,7.0,1.0,,,
8973,1.0,1.0,,,
8974,59.0,2.0,,,
8975,1.0,1.0,,,
8976,6.0,2.0,,,
8977,51.0,27.0,,,
8978,23.0,8.0,,,
8979,1.0,1.0,,,
8980,4.0,4.0,,,
8981,1.0,1.0,,,
8982,1.0,3.0,,,
8983,2.0,7.0,,,
8984,4.0,1.0,,,
8985,1.0,3.0,,,
8986,3.0,1.0,,,
8987,47.0,3.0,,,
8988,10.0,1.0,,,
8989,1.0,1.0,,,
8990,2.0,4.0,,,
8991,10.0,2.0,,,
8992,1.0,10.0,,,
8993,1.0,1.0,,,
8994,2.0,1.0,,,
8995,1.0,2.0,,,
8996,1.0,2.0,,,
8997,2.0,2.0,,,
8998,6.0,2.0,,,
8999,5.0,1.0,,,
9000,2.0,2.0,,,
9001,1.0,7.0,,,
9002,2.0,2.0,,,
9003,1.0,1.0,,,
9004,21.0,1.0,,,
9005,1.0,1.0,,,
9006,5.0,1.0,,,
9007,1.0,1.0,,,
9008,1.0,2.0,,,
9009,1.0,5.0,,,
9010,2.0,3.0,,,
9011,2.0,2.0,,,
9012,3.0,2.0,,,
9013,1.0,4.0,,,
9014,69.0,19.0,,,
9015,2.0,1.0,,,
9016,1.0,1.0,,,
9017,3.0,8.0,,,
9018,1.0,1.0,,,
9019,4.0,1.0,,,
9020,1.0,1.0,,,
9021,4.0,3.0,,,
9022,1.0,1.0,,,
9023,13.0,1.0,,,
9024,1.0,5.0,,,
9025,1.0,2.0,,,
9026,1.0,1.0,,,
9027,3.0,1.0,,,
9028,7.0,4.0,,,
9029,1.0,3.0,,,
9030,1.0,1.0,,,
9031,5.0,1.0,,,
9032,1.0,2.0,,,
9033,1.0,2.0,,,
9034,43.0,1.0,,,
9035,44.0,1.0,,,
9036,1.0,2.0,,,
9037,1.0,3.0,,,
9038,3.0,2.0,,,
9039,1.0,15.0,,,
9040,75.0,1.0,,,
9041,1.0,1.0,,,
9042,2.0,1.0,,,
9043,2.0,1.0,,,
9044,1.0,1.0,,,
9045,6.0,1.0,,,
9046,1.0,2.0,,,
9047,18.0,1.0,,,
9048,1.0,2.0,,,
9049,1.0,1.0,,,
9050,15.0,1.0,,,
9051,2.0,3.0,,,
9052,3.0,26.0,,,
9053,3.0,6.0,,,
9054,1.0,1.0,,,
9055,1.0,87.0,,,
9056,1.0,4.0,,,
9057,1.0,3.0,,,
9058,2.0,6.0,,,
9059,3.0,1.0,,,
9060,10.0,4.0,,,
9061,1.0,1.0,,,
9062,25.0,68.0,,,
9063,19.0,21.0,,,
9064,8.0,1.0,,,
9065,1.0,1.0,,,
9066,30.0,1.0,,,
9067,2.0,2.0,,,
9068,2.0,3.0,,,
9069,1.0,47.0,,,
9070,1.0,4.0,,,
9071,1.0,3.0,,,
9072,16.0,18.0,,,
9073,1.0,1.0,,,
9074,1.0,24.0,,,
9075,4.0,19.0,,,
9076,1.0,1.0,,,
9077,1.0,1.0,,,
9078,1.0,4.0,,,
9079,4.0,35.0,,,
9080,5.0,3.0,,,
9081,1.0,2.0,,,
9082,1.0,1.0,,,
9083,1.0,2.0,,,
9084,3.0,1.0,,,
9085,1.0,1.0,,,
9086,1.0,1.0,,,
9087,1.0,4.0,,,
9088,1.0,1.0,,,
9089,1.0,1.0,,,
9090,1.0,1.0,,,
9091,1.0,7.0,,,
9092,2.0,1.0,,,
9093,1.0,2.0,,,
9094,2.0,3.0,,,
9095,1.0,1.0,,,
9096,15.0,1.0,,,
9097,2.0,1.0,,,
9098,41.0,6.0,,,
9099,1.0,5.0,,,
9100,1.0,1.0,,,
9101,1.0,10.0,,,
9102,1.0,1.0,,,
9103,1.0,2.0,,,
9104,1.0,3.0,,,
9105,20.0,1.0,,,
9106,1.0,1.0,,,
9107,1.0,19.0,,,
9108,2.0,11.0,,,
9109,4.0,1.0,,,
9110,1.0,1.0,,,
9111,15.0,1.0,,,
9112,2.0,1.0,,,
9113,3.0,5.0,,,
9114,1.0,1.0,,,
9115,9.0,1.0,,,
9116,2.0,15.0,,,
9117,1.0,1.0,,,
9118,62.0,1.0,,,
9119,1.0,1.0,,,
9120,1.0,1.0,,,
9121,1.0,1.0,,,
9122,1.0,1.0,,,
9123,2.0,1.0,,,
9124,5.0,1.0,,,
9125,2.0,10.0,,,
9126,1.0,2.0,,,
9127,22.0,1.0,,,
9128,8.0,2.0,,,
9129,1.0,1.0,,,
9130,5.0,20.0,,,
9131,2.0,1.0,,,
9132,1.0,4.0,,,
9133,1.0,1.0,,,
9134,1.0,3.0,,,
9135,2.0,2.0,,,
9136,7.0,3.0,,,
9137,1.0,1.0,,,
9138,1.0,18.0,,,
9139,2.0,1.0,,,
9140,1.0,8.0,,,
9141,1.0,1.0,,,
9142,2.0,1.0,,,
9143,6.0,7.0,,,
9144,2.0,2.0,,,
9145,1.0,2.0,,,
9146,1.0,1.0,,,
9147,10.0,15.0,,,
9148,2.0,1.0,,,
9149,1.0,2.0,,,
9150,14.0,1.0,,,
9151,7.0,4.0,,,
9152,1.0,3.0,,,
9153,30.0,5.0,,,
9154,1.0,1.0,,,
9155,1.0,1.0,,,
9156,3.0,1.0,,,
9157,1.0,1.0,,,
9158,1.0,6.0,,,
9159,1.0,3.0,,,
9160,1.0,4.0,,,
9161,2.0,2.0,,,
9162,1.0,46.0,,,
9163,1.0,1.0,,,
9164,1.0,1.0,,,
9165,1.0,11.0,,,
9166,2.0,14.0,,,
9167,5.0,1.0,,,
9168,5.0,6.0,,,
9169,2.0,2.0,,,
9170,3.0,12.0,,,
9171,6.0,2.0,,,
9172,2.0,1.0,,,
9173,46.0,1.0,,,
9174,1.0,2.0,,,
9175,1.0,1.0,,,
9176,3.0,13.0,,,
9177,1.0,1.0,,,
9178,4.0,2.0,,,
9179,7.0,9.0,,,
9180,1.0,1.0,,,
9181,1.0,3.0,,,
9182,1.0,1.0,,,
9183,2.0,1.0,,,
9184,2.0,1.0,,,
9185,2.0,1.0,,,
9186,1.0,6.0,,,
9187,5.0,20.0,,,
9188,1.0,2.0,,,
9189,1.0,1.0,,,
9190,2.0,4.0,,,
9191,3.0,2.0,,,
9192,14.0,26.0,,,
9193,1.0,1.0,,,
9194,1.0,1.0,,,
9195,1.0,1.0,,,
9196,3.0,15.0,,,
9197,1.0,1.0,,,
9198,1.0,2.0,,,
9199,26.0,1.0,,,
9200,1.0,1.0,,,
9201,29.0,1.0,,,
9202,6.0,5.0,,,
9203,1.0,3.0,,,
9204,11.0,1.0,,,
9205,10.0,1.0,,,
9206,3.0,2.0,,,
9207,1.0,1.0,,,
9208,21.0,2.0,,,
9209,45.0,4.0,,,
9210,2.0,2.0,,,
9211,5.0,71.0,,,
9212,1.0,18.0,,,
9213,1.0,1.0,,,
9214,31.0,1.0,,,
9215,1.0,1.0,,,
9216,2.0,1.0,,,
9217,2.0,1.0,,,
9218,2.0,1.0,,,
9219,2.0,5.0,,,
9220,2.0,1.0,,,
9221,1.0,1.0,,,
9222,10.0,1.0,,,
9223,1.0,4.0,,,
9224,10.0,60.0,,,
9225,62.0,6.0,,,
9226,3.0,3.0,,,
9227,1.0,3.0,,,
9228,78.0,1.0,,,
9229,5.0,4.0,,,
9230,1.0,4.0,,,
9231,7.0,3.0,,,
9232,3.0,1.0,,,
9233,1.0,2.0,,,
9234,1.0,4.0,,,
9235,1.0,1.0,,,
9236,1.0,1.0,,,
9237,4.0,67.0,,,
9238,1.0,1.0,,,
9239,1.0,4.0,,,
9240,2.0,3.0,,,
9241,3.0,1.0,,,
9242,2.0,1.0,,,
9243,1.0,1.0,,,
9244,1.0,1.0,,,
9245,1.0,1.0,,,
9246,1.0,1.0,,,
9247,19.0,22.0,,,
9248,2.0,24.0,,,
9249,2.0,1.0,,,
9250,1.0,1.0,,,
9251,4.0,2.0,,,
9252,2.0,1.0,,,
9253,2.0,1.0,,,
9254,1.0,1.0,,,
9255,3.0,1.0,,,
9256,17.0,2.0,,,
9257,4.0,3.0,,,
9258,1.0,1.0,,,
9259,14.0,1.0,,,
9260,1.0,1.0,,,
9261,1.0,1.0,,,
9262,1.0,11.0,,,
9263,1.0,4.0,,,
9264,2.0,11.0,,,
9265,38.0,1.0,,,
9266,1.0,10.0,,,
9267,1.0,4.0,,,
9268,1.0,2.0,,,
9269,1.0,1.0,,,
9270,1.0,5.0,,,
9271,1.0,1.0,,,
9272,1.0,1.0,,,
9273,1.0,1.0,,,
9274,1.0,1.0,,,
9275,1.0,4.0,,,
9276,24.0,10.0,,,
9277,32.0,1.0,,,
9278,1.0,1.0,,,
9279,4.0,12.0,,,
9280,2.0,4.0,,,
9281,2.0,5.0,,,
9282,1.0,1.0,,,
9283,7.0,3.0,,,
9284,1.0,1.0,,,
9285,71.0,1.0,,,
9286,1.0,5.0,,,
9287,1.0,33.0,,,
9288,1.0,29.0,,,
9289,1.0,2.0,,,
9290,3.0,3.0,,,
9291,2.0,3.0,,,
9292,1.0,1.0,,,
9293,2.0,1.0,,,
9294,1.0,2.0,,,
9295,1.0,2.0,,,
9296,1.0,1.0,,,
9297,1.0,1.0,,,
9298,2.0,1.0,,,
9299,1.0,16.0,,,
9300,3.0,8.0,,,
9301,3.0,10.0,,,
9302,45.0,1.0,,,
9303,3.0,1.0,,,
9304,3.0,1.0,,,
9305,5.0,1.0,,,
9306,1.0,1.0,,,
9307,1.0,1.0,,,
9308,2.0,1.0,,,
9309,2.0,1.0,,,
9310,1.0,1.0,,,
9311,1.0,1.0,,,
9312,1.0,1.0,,,
9313,1.0,1.0,,,
9314,2.0,1.0,,,
9315,1.0,2.0,,,
9316,1.0,1.0,,,
9317,1.0,1.0,,,
9318,10.0,1.0,,,
9319,2.0,1.0,,,
9320,4.0,1.0,,,
9321,2.0,2.0,,,
9322,2.0,4.0,,,
9323,6.0,2.0,,,
9324,2.0,1.0,,,
9325,4.0,4.0,,,
9326,10.0,12.0,,,
9327,1.0,1.0,,,
9328,3.0,11.0,,,
9329,2.0,1.0,,,
9330,2.0,9.0,,,
9331,1.0,3.0,,,
9332,2.0,2.0,,,
9333,1.0,3.0,,,
9334,3.0,3.0,,,
9335,7.0,1.0,,,
9336,1.0,1.0,,,
9337,1.0,3.0,,,
9338,1.0,33.0,,,
9339,7.0,1.0,,,
9340,1.0,1.0,,,
9341,2.0,1.0,,,
9342,14.0,1.0,,,
9343,1.0,2.0,,,
9344,1.0,2.0,,,
9345,1.0,3.0,,,
9346,13.0,1.0,,,
9347,2.0,1.0,,,
9348,1.0,4.0,,,
9349,1.0,1.0,,,
9350,3.0,11.0,,,
9351,1.0,1.0,,,
9352,1.0,1.0,,,
9353,4.0,1.0,,,
9354,1.0,1.0,,,
9355,1.0,1.0,,,
9356,1.0,5.0,,,
9357,1.0,2.0,,,
9358,9.0,1.0,,,
9359,1.0,1.0,,,
9360,1.0,2.0,,,
9361,1.0,18.0,,,
9362,1.0,29.0,,,
9363,1.0,1.0,,,
9364,1.0,2.0,,,
9365,1.0,3.0,,,
9366,1.0,2.0,,,
9367,1.0,9.0,,,
9368,2.0,21.0,,,
9369,5.0,3.0,,,
9370,1.0,1.0,,,
9371,1.0,1.0,,,
9372,2.0,1.0,,,
9373,1.0,17.0,,,
9374,13.0,1.0,,,
9375,1.0,41.0,,,
9376,1.0,2.0,,,
9377,1.0,10.0,,,
9378,25.0,2.0,,,
9379,3.0,1.0,,,
9380,13.0,2.0,,,
9381,1.0,4.0,,,
9382,1.0,2.0,,,
9383,1.0,1.0,,,
9384,1.0,15.0,,,
9385,1.0,1.0,,,
9386,8.0,2.0,,,
9387,1.0,1.0,,,
9388,1.0,1.0,,,
9389,4.0,1.0,,,
9390,1.0,5.0,,,
9391,1.0,1.0,,,
9392,2.0,1.0,,,
9393,3.0,1.0,,,
9394,10.0,2.0,,,
9395,12.0,1.0,,,
9396,5.0,1.0,,,
9397,27.0,3.0,,,
9398,1.0,1.0,,,
9399,3.0,1.0,,,
9400,1.0,1.0,,,
9401,1.0,1.0,,,
9402,3.0,1.0,,,
9403,38.0,3.0,,,
9404,2.0,1.0,,,
9405,1.0,1.0,,,
9406,1.0,1.0,,,
9407,1.0,1.0,,,
9408,1.0,5.0,,,
9409,1.0,1.0,,,
9410,7.0,5.0,,,
9411,2.0,1.0,,,
9412,1.0,3.0,,,
9413,1.0,2.0,,,
9414,3.0,1.0,,,
9415,3.0,7.0,,,
9416,2.0,1.0,,,
9417,1.0,12.0,,,
9418,6.0,1.0,,,
9419,1.0,5.0,,,
9420,1.0,1.0,,,
9421,9.0,1.0,,,
9422,1.0,3.0,,,
9423,1.0,1.0,,,
9424,8.0,1.0,,,
9425,12.0,2.0,,,
9426,1.0,7.0,,,
9427,1.0,4.0,,,
9428,27.0,9.0,,,
9429,1.0,1.0,,,
9430,1.0,1.0,,,
9431,1.0,2.0,,,
9432,1.0,1.0,,,
9433,1.0,1.0,,,
9434,2.0,6.0,,,
9435,1.0,1.0,,,
9436,6.0,3.0,,,
9437,3.0,1.0,,,
9438,21.0,1.0,,,
9439,2.0,2.0,,,
9440,1.0,1.0,,,
9441,11.0,1.0,,,
9442,2.0,4.0,,,
9443,1.0,1.0,,,
9444,2.0,1.0,,,
9445,2.0,4.0,,,
9446,1.0,3.0,,,
9447,2.0,1.0,,,
9448,2.0,1.0,,,
9449,1.0,1.0,,,
9450,2.0,3.0,,,
9451,3.0,3.0,,,
9452,15.0,10.0,,,
9453,2.0,1.0,,,
9454,3.0,3.0,,,
9455,1.0,2.0,,,
9456,4.0,2.0,,,
9457,1.0,8.0,,,
9458,1.0,1.0,,,
9459,1.0,1.0,,,
9460,51.0,15.0,,,
9461,2.0,1.0,,,
9462,38.0,10.0,,,
9463,1.0,6.0,,,
9464,19.0,1.0,,,
9465,1.0,1.0,,,
9466,1.0,1.0,,,
9467,7.0,4.0,,,
9468,1.0,2.0,,,
9469,10.0,1.0,,,
9470,3.0,6.0,,,
9471,1.0,4.0,,,
9472,1.0,1.0,,,
9473,1.0,18.0,,,
9474,1.0,3.0,,,
9475,5.0,1.0,,,
9476,2.0,2.0,,,
9477,1.0,2.0,,,
9478,4.0,2.0,,,
9479,20.0,16.0,,,
9480,21.0,1.0,,,
9481,2.0,1.0,,,
9482,6.0,2.0,,,
9483,1.0,1.0,,,
9484,1.0,8.0,,,
9485,1.0,1.0,,,
9486,1.0,1.0,,,
9487,2.0,2.0,,,
9488,1.0,1.0,,,
9489,1.0,1.0,,,
9490,12.0,7.0,,,
9491,1.0,12.0,,,
9492,1.0,10.0,,,
9493,2.0,3.0,,,
9494,9.0,1.0,,,
9495,3.0,2.0,,,
9496,4.0,1.0,,,
9497,1.0,7.0,,,
9498,5.0,1.0,,,
9499,19.0,5.0,,,
9500,1.0,8.0,,,
9501,11.0,1.0,,,
9502,42.0,5.0,,,
9503,1.0,1.0,,,
9504,1.0,18.0,,,
9505,1.0,1.0,,,
9506,6.0,5.0,,,
9507,1.0,1.0,,,
9508,1.0,1.0,,,
9509,22.0,4.0,,,
9510,1.0,1.0,,,
9511,1.0,10.0,,,
9512,12.0,4.0,,,
9513,2.0,1.0,,,
9514,2.0,1.0,,,
9515,7.0,2.0,,,
9516,1.0,1.0,,,
9517,30.0,3.0,,,
9518,1.0,1.0,,,
9519,6.0,1.0,,,
9520,1.0,1.0,,,
9521,1.0,1.0,,,
9522,24.0,36.0,,,
9523,2.0,1.0,,,
9524,1.0,3.0,,,
9525,1.0,6.0,,,
9526,7.0,1.0,,,
9527,4.0,6.0,,,
9528,1.0,1.0,,,
9529,1.0,5.0,,,
9530,2.0,3.0,,,
9531,1.0,1.0,,,
9532,1.0,1.0,,,
9533,1.0,17.0,,,
9534,1.0,1.0,,,
9535,1.0,2.0,,,
9536,2.0,2.0,,,
9537,4.0,1.0,,,
9538,1.0,9.0,,,
9539,19.0,28.0,,,
9540,6.0,16.0,,,
9541,2.0,7.0,,,
9542,3.0,2.0,,,
9543,2.0,1.0,,,
9544,4.0,3.0,,,
9545,1.0,9.0,,,
9546,4.0,1.0,,,
9547,1.0,1.0,,,
9548,4.0,3.0,,,
9549,1.0,9.0,,,
9550,2.0,1.0,,,
9551,1.0,6.0,,,
9552,1.0,5.0,,,
9553,22.0,1.0,,,
9554,1.0,63.0,,,
9555,2.0,2.0,,,
9556,2.0,1.0,,,
9557,1.0,1.0,,,
9558,1.0,3.0,,,
9559,1.0,5.0,,,
9560,7.0,1.0,,,
9561,2.0,1.0,,,
9562,1.0,1.0,,,
9563,1.0,2.0,,,
9564,2.0,3.0,,,
9565,2.0,1.0,,,
9566,1.0,14.0,,,
9567,1.0,1.0,,,
9568,4.0,5.0,,,
9569,3.0,4.0,,,
9570,2.0,3.0,,,
9571,1.0,5.0,,,
9572,1.0,7.0,,,
9573,1.0,5.0,,,
9574,8.0,1.0,,,
9575,1.0,1.0,,,
9576,2.0,1.0,,,
9577,1.0,1.0,,,
9578,1.0,1.0,,,
9579,6.0,1.0,,,
9580,18.0,2.0,,,
9581,60.0,2.0,,,
9582,1.0,14.0,,,
9583,4.0,1.0,,,
9584,6.0,20.0,,,
9585,1.0,1.0,,,
9586,2.0,4.0,,,
9587,11.0,3.0,,,
9588,4.0,1.0,,,
9589,14.0,6.0,,,
9590,1.0,2.0,,,
9591,2.0,2.0,,,
9592,1.0,1.0,,,
9593,1.0,12.0,,,
9594,10.0,2.0,,,
9595,1.0,4.0,,,
9596,1.0,1.0,,,
9597,6.0,1.0,,,
9598,1.0,1.0,,,
9599,1.0,1.0,,,
9600,8.0,1.0,,,
9601,1.0,1.0,,,
9602,1.0,5.0,,,
9603,1.0,2.0,,,
9604,7.0,1.0,,,
9605,3.0,6.0,,,
9606,8.0,12.0,,,
9607,24.0,1.0,,,
9608,1.0,1.0,,,
9609,5.0,3.0,,,
9610,2.0,1.0,,,
9611,6.0,46.0,,,
9612,1.0,1.0,,,
9613,2.0,3.0,,,
9614,1.0,21.0,,,
9615,30.0,3.0,,,
9616,1.0,1.0,,,
9617,1.0,1.0,,,
9618,1.0,1.0,,,
9619,1.0,1.0,,,
9620,8.0,1.0,,,
9621,1.0,2.0,,,
9622,1.0,3.0,,,
9623,2.0,4.0,,,
9624,28.0,11.0,,,
9625,6.0,15.0,,,
9626,5.0,1.0,,,
9627,3.0,42.0,,,
9628,5.0,1.0,,,
9629,1.0,9.0,,,
9630,3.0,17.0,,,
9631,6.0,1.0,,,
9632,1.0,44.0,,,
9633,1.0,1.0,,,
9634,1.0,5.0,,,
9635,3.0,5.0,,,
9636,1.0,1.0,,,
9637,35.0,1.0,,,
9638,1.0,2.0,,,
9639,1.0,1.0,,,
9640,1.0,2.0,,,
9641,33.0,1.0,,,
9642,1.0,1.0,,,
9643,3.0,18.0,,,
9644,1.0,1.0,,,
9645,3.0,1.0,,,
9646,4.0,2.0,,,
9647,2.0,2.0,,,
9648,1.0,7.0,,,
9649,1.0,1.0,,,
9650,8.0,1.0,,,
9651,1.0,1.0,,,
9652,24.0,10.0,,,
9653,1.0,2.0,,,
9654,1.0,19.0,,,
9655,3.0,1.0,,,
9656,1.0,1.0,,,
9657,2.0,1.0,,,
9658,1.0,2.0,,,
9659,2.0,7.0,,,
9660,3.0,7.0,,,
9661,5.0,1.0,,,
9662,5.0,3.0,,,
9663,1.0,10.0,,,
9664,1.0,2.0,,,
9665,30.0,3.0,,,
9666,1.0,1.0,,,
9667,1.0,1.0,,,
9668,1.0,1.0,,,
9669,1.0,1.0,,,
9670,1.0,1.0,,,
9671,3.0,10.0,,,
9672,2.0,1.0,,,
9673,1.0,1.0,,,
9674,1.0,7.0,,,
9675,2.0,1.0,,,
9676,1.0,9.0,,,
9677,1.0,3.0,,,
9678,1.0,16.0,,,
9679,1.0,1.0,,,
9680,1.0,1.0,,,
9681,7.0,1.0,,,
9682,3.0,10.0,,,
9683,1.0,2.0,,,
9684,1.0,1.0,,,
9685,3.0,1.0,,,
9686,1.0,3.0,,,
9687,2.0,1.0,,,
9688,1.0,5.0,,,
9689,4.0,9.0,,,
9690,3.0,9.0,,,
9691,14.0,1.0,,,
9692,1.0,40.0,,,
9693,3.0,1.0,,,
9694,1.0,2.0,,,
9695,1.0,2.0,,,
9696,14.0,1.0,,,
9697,1.0,6.0,,,
9698,1.0,1.0,,,
9699,4.0,2.0,,,
9700,4.0,3.0,,,
9701,15.0,20.0,,,
9702,1.0,1.0,,,
9703,10.0,24.0,,,
9704,2.0,1.0,,,
9705,14.0,2.0,,,
9706,31.0,1.0,,,
9707,2.0,1.0,,,
9708,9.0,1.0,,,
9709,3.0,2.0,,,
9710,15.0,1.0,,,
9711,1.0,4.0,,,
9712,1.0,47.0,,,
9713,1.0,4.0,,,
9714,23.0,3.0,,,
9715,1.0,2.0,,,
9716,1.0,1.0,,,
9717,1.0,1.0,,,
9718,1.0,13.0,,,
9719,1.0,4.0,,,
9720,1.0,5.0,,,
9721,1.0,1.0,,,
